,new_dates,kospi
1142,2016.12.07,1991.0
1143,2016.12.06,1989.0
1144,2016.12.05,1963.0
1145,2016.12.02,1970.0
1146,2016.12.01,1983.0
1147,2016.11.30,1983.0
1148,2016.11.29,1978.0
1149,2016.11.28,1978.0
1150,2016.11.25,1974.0
1151,2016.11.24,1971.0
1152,2016.11.23,1987.0
1153,2016.11.22,1983.0
1154,2016.11.21,1966.0
1155,2016.11.18,1974.0
1156,2016.11.17,1980.0
1157,2016.11.16,1979.0
1158,2016.11.15,1967.0
1159,2016.11.14,1974.0
1160,2016.11.11,1984.0
1161,2016.11.10,2002.0
1162,2016.11.09,1958.0
1163,2016.11.08,2003.0
1164,2016.11.07,1997.0
1165,2016.11.04,1982.0
1166,2016.11.03,1983.0
1167,2016.11.02,1978.0
1168,2016.11.01,2007.0
1169,2016.10.31,2008.0
1170,2016.10.28,2019.0
1171,2016.10.27,2024.0
1172,2016.10.26,2013.0
1173,2016.10.25,2037.0
1174,2016.10.24,2047.0
1175,2016.10.21,2033.0
1176,2016.10.20,2040.0
1177,2016.10.19,2040.0
1178,2016.10.18,2040.0
1179,2016.10.17,2027.0
1180,2016.10.14,2022.0
1181,2016.10.13,2015.0
1182,2016.10.12,2033.0
1183,2016.10.11,2031.0
1184,2016.10.10,2056.0
1185,2016.10.07,2053.0
1186,2016.10.06,2065.0
1187,2016.10.05,2053.0
1188,2016.10.04,2054.0
1189,2016.09.30,2043.0
1190,2016.09.29,2068.0
1191,2016.09.28,2053.0
1192,2016.09.27,2062.0
1193,2016.09.26,2047.11
