,new_dates,kospi
997,2018.12.14,2069.0
998,2018.12.13,2095.0
999,2018.12.12,2082.0
1000,2018.12.11,2052.0
1001,2018.12.10,2053.0
1002,2018.12.07,2075.0
1003,2018.12.06,2068.0
1004,2018.12.05,2101.0
1005,2018.12.04,2114.0
1006,2018.12.03,2131.0
1007,2018.11.30,2096.0
1008,2018.11.29,2114.0
1009,2018.11.28,2108.0
1010,2018.11.27,2099.0
1011,2018.11.26,2083.0
1012,2018.11.23,2057.0
1013,2018.11.22,2069.0
1014,2018.11.21,2076.0
1015,2018.11.20,2082.0
1016,2018.11.19,2100.0
1017,2018.11.16,2092.0
1018,2018.11.15,2088.0
1019,2018.11.14,2068.0
1020,2018.11.13,2071.0
1021,2018.11.12,2080.0
1022,2018.11.09,2086.0
1023,2018.11.08,2092.0
1024,2018.11.07,2078.0
1025,2018.11.06,2089.0
1026,2018.11.05,2076.0
1027,2018.11.02,2096.0
1028,2018.11.01,2024.0
1029,2018.10.31,2029.0
1030,2018.10.30,2014.0
1031,2018.10.29,1996.0
1032,2018.10.26,2027.0
1033,2018.10.25,2063.0
1034,2018.10.24,2097.0
1035,2018.10.23,2106.0
1036,2018.10.22,2161.0
1037,2018.10.19,2156.0
1038,2018.10.18,2148.0
1039,2018.10.17,2167.0
1040,2018.10.16,2145.0
1041,2018.10.15,2145.0
1042,2018.10.12,2161.0
1043,2018.10.11,2129.0
1044,2018.10.10,2228.0
1045,2018.10.08,2253.0
1046,2018.10.05,2267.0
1047,2018.10.04,2274.0
1048,2018.10.02,2309.0
1049,2018.10.01,2338.0
1050,2018.09.28,2343.0
1051,2018.09.27,2355.0
1052,2018.09.21,2339.0
1053,2018.09.20,2323.0
1054,2018.09.19,2308.0
1055,2018.09.18,2308.0
1056,2018.09.17,2303.0
1057,2018.09.14,2318.0
1058,2018.09.13,2286.0
1059,2018.09.12,2282.0
1060,2018.09.11,2283.0
1061,2018.09.10,2288.0
1062,2018.09.07,2281.0
1063,2018.09.06,2287.0
1064,2018.09.05,2291.0
1065,2018.09.04,2315.0
1066,2018.09.03,2307.0
1067,2018.08.31,2322.0
1068,2018.08.30,2307.0
1069,2018.08.29,2309.0
1070,2018.08.28,2303.0
1071,2018.08.27,2299.0
1072,2018.08.24,2293.0
1073,2018.08.23,2282.0
1074,2018.08.22,2273.0
1075,2018.08.21,2270.0
1076,2018.08.20,2247.0
1077,2018.08.17,2247.0
1078,2018.08.16,2240.0
1079,2018.08.14,2258.0
1080,2018.08.13,2248.0
1081,2018.08.10,2282.0
1082,2018.08.09,2303.0
1083,2018.08.08,2301.0
1084,2018.08.07,2300.0
1085,2018.08.06,2286.0
1086,2018.08.03,2287.0
1087,2018.08.02,2270.0
1088,2018.08.01,2307.0
1089,2018.07.31,2295.0
1090,2018.07.30,2293.0
1091,2018.07.27,2294.0
1092,2018.07.26,2289.0
1093,2018.07.25,2273.0
1094,2018.07.24,2280.0
1095,2018.07.23,2269.0
1096,2018.07.20,2289.0
1097,2018.07.19,2282.0
1098,2018.07.18,2290.0
1099,2018.07.17,2297.0
1100,2018.07.16,2301.0
1101,2018.07.13,2310.0
1102,2018.07.12,2285.0
1103,2018.07.11,2280.0
1104,2018.07.10,2294.0
1105,2018.07.09,2285.0
1106,2018.07.06,2272.0
1107,2018.07.05,2257.0
1108,2018.07.04,2265.0
1109,2018.07.03,2272.0
1110,2018.07.02,2271.0
1111,2018.06.29,2326.0
1112,2018.06.28,2314.0
1113,2018.06.27,2342.0
1114,2018.06.26,2350.0
1115,2018.06.25,2357.0
1116,2018.06.22,2357.0
1117,2018.06.21,2337.0
1118,2018.06.20,2363.0
1119,2018.06.19,2340.0
1120,2018.06.18,2376.0
1121,2018.06.15,2404.0
1122,2018.06.14,2423.0
1123,2018.06.12,2468.0
1124,2018.06.11,2470.0
1125,2018.06.08,2451.0
1126,2018.06.07,2470.0
1127,2018.06.05,2453.0
1128,2018.06.04,2447.0
1129,2018.06.01,2438.0
1130,2018.05.31,2423.0
1131,2018.05.30,2409.0
1132,2018.05.29,2457.0
1133,2018.05.28,2478.0
1134,2018.05.25,2460.0
1135,2018.05.24,2466.0
1136,2018.05.23,2471.0
1137,2018.05.21,2465.0
1138,2018.05.18,2460.0
1139,2018.05.17,2448.0
1140,2018.05.16,2459.0
1141,2018.05.15,2458.0
1142,2018.05.14,2476.0
1143,2018.05.11,2477.0
1144,2018.05.10,2464.0
1145,2018.05.09,2443.0
1146,2018.05.08,2449.0
1147,2018.05.04,2461.0
1148,2018.05.03,2487.0
1149,2018.05.02,2505.0
1150,2018.04.30,2515.0
1151,2018.04.27,2492.0
1152,2018.04.26,2475.0
1153,2018.04.25,2448.0
1154,2018.04.24,2464.0
1155,2018.04.23,2474.0
1156,2018.04.20,2476.0
1157,2018.04.19,2486.0
1158,2018.04.18,2479.0
1159,2018.04.17,2453.0
1160,2018.04.16,2457.0
1161,2018.04.13,2455.0
1162,2018.04.12,2442.0
1163,2018.04.11,2444.0
1164,2018.04.10,2450.0
1165,2018.04.09,2444.0
1166,2018.04.06,2429.0
1167,2018.04.05,2437.0
1168,2018.04.04,2408.0
1169,2018.04.03,2442.0
1170,2018.04.02,2444.0
1171,2018.03.30,2445.0
1172,2018.03.29,2436.0
1173,2018.03.28,2419.0
1174,2018.03.27,2452.0
1175,2018.03.26,2437.0
1176,2018.03.23,2416.0
1177,2018.03.22,2496.0
1178,2018.03.21,2484.0
1179,2018.03.20,2485.0
1180,2018.03.19,2475.0
1181,2018.03.16,2493.0
1182,2018.03.15,2492.0
1183,2018.03.14,2486.0
1184,2018.03.13,2494.0
1185,2018.03.12,2484.0
1186,2018.03.09,2459.0
1187,2018.03.08,2433.0
1188,2018.03.07,2401.0
1189,2018.03.06,2411.0
1190,2018.03.05,2375.0
1191,2018.03.02,2402.0
1192,2018.02.28,2427.0
1193,2018.02.27,2456.14
