,new_dates,kospi
135,2023.03.03,2432.0
136,2023.03.02,2427.0
137,2023.02.28,2412.0
138,2023.02.27,2402.0
139,2023.02.24,2423.0
140,2023.02.23,2439.0
141,2023.02.22,2417.0
142,2023.02.21,2458.0
143,2023.02.20,2455.0
144,2023.02.17,2451.0
145,2023.02.16,2475.0
146,2023.02.15,2427.0
147,2023.02.14,2465.0
148,2023.02.13,2452.0
149,2023.02.10,2469.0
150,2023.02.09,2481.0
151,2023.02.08,2483.0
152,2023.02.07,2451.0
153,2023.02.06,2438.0
154,2023.02.03,2480.0
155,2023.02.02,2468.0
156,2023.02.01,2449.0
157,2023.01.31,2425.0
158,2023.01.30,2450.0
159,2023.01.27,2484.0
160,2023.01.26,2468.0
161,2023.01.25,2428.0
162,2023.01.20,2395.0
163,2023.01.19,2380.0
164,2023.01.18,2368.0
165,2023.01.17,2379.0
166,2023.01.16,2399.0
167,2023.01.13,2386.0
168,2023.01.12,2365.0
169,2023.01.11,2359.0
170,2023.01.10,2351.0
171,2023.01.09,2350.0
172,2023.01.06,2289.0
173,2023.01.05,2264.0
174,2023.01.04,2255.0
175,2023.01.03,2218.0
176,2023.01.02,2225.0
177,2022.12.29,2236.0
178,2022.12.28,2280.0
179,2022.12.27,2332.0
180,2022.12.26,2317.0
181,2022.12.23,2313.0
182,2022.12.22,2356.0
183,2022.12.21,2328.0
184,2022.12.20,2333.0
185,2022.12.19,2352.0
186,2022.12.16,2360.0
187,2022.12.15,2360.0
188,2022.12.14,2399.0
189,2022.12.13,2372.0
190,2022.12.12,2373.0
191,2022.12.09,2389.0
192,2022.12.08,2371.0
193,2022.12.07,2382.0
194,2022.12.06,2393.0
195,2022.12.05,2419.0
196,2022.12.02,2434.0
197,2022.12.01,2479.0
198,2022.11.30,2472.0
199,2022.11.29,2433.0
200,2022.11.28,2408.0
201,2022.11.25,2437.0
202,2022.11.24,2441.0
203,2022.11.23,2418.0
204,2022.11.22,2405.0
205,2022.11.21,2419.0
206,2022.11.18,2444.0
207,2022.11.17,2442.0
208,2022.11.16,2477.0
209,2022.11.15,2480.0
210,2022.11.14,2474.0
211,2022.11.11,2483.0
212,2022.11.10,2402.0
213,2022.11.09,2424.0
214,2022.11.08,2399.0
215,2022.11.07,2371.0
216,2022.11.04,2348.0
217,2022.11.03,2329.0
218,2022.11.02,2336.0
219,2022.11.01,2335.0
220,2022.10.31,2293.0
221,2022.10.28,2268.0
222,2022.10.27,2288.0
223,2022.10.26,2249.0
224,2022.10.25,2235.0
225,2022.10.24,2236.0
226,2022.10.21,2213.0
227,2022.10.20,2218.0
228,2022.10.19,2237.0
229,2022.10.18,2249.0
230,2022.10.17,2219.0
231,2022.10.14,2212.0
232,2022.10.13,2162.0
233,2022.10.12,2202.0
234,2022.10.11,2192.0
235,2022.10.07,2232.0
236,2022.10.06,2237.0
237,2022.10.05,2215.0
238,2022.10.04,2209.0
239,2022.09.30,2155.0
240,2022.09.29,2170.0
241,2022.09.28,2169.0
242,2022.09.27,2223.0
243,2022.09.26,2220.0
244,2022.09.23,2290.0
245,2022.09.22,2332.0
246,2022.09.21,2347.0
247,2022.09.20,2367.0
248,2022.09.19,2355.0
249,2022.09.16,2382.0
250,2022.09.15,2401.0
251,2022.09.14,2411.0
252,2022.09.13,2449.0
253,2022.09.08,2384.0
254,2022.09.07,2376.0
255,2022.09.06,2410.0
256,2022.09.05,2403.0
257,2022.09.02,2409.0
258,2022.09.01,2415.0
259,2022.08.31,2472.0
260,2022.08.30,2450.0
261,2022.08.29,2426.0
262,2022.08.26,2481.0
263,2022.08.25,2477.0
264,2022.08.24,2447.0
265,2022.08.23,2435.0
266,2022.08.22,2462.0
267,2022.08.19,2492.0
268,2022.08.18,2508.0
269,2022.08.17,2516.0
270,2022.08.16,2533.0
271,2022.08.12,2527.0
272,2022.08.11,2523.0
273,2022.08.10,2480.0
274,2022.08.09,2503.0
275,2022.08.08,2493.0
276,2022.08.05,2490.0
277,2022.08.04,2473.0
278,2022.08.03,2461.0
279,2022.08.02,2439.0
280,2022.08.01,2452.0
281,2022.07.29,2451.0
282,2022.07.28,2435.0
283,2022.07.27,2415.0
284,2022.07.26,2412.0
285,2022.07.25,2403.0
286,2022.07.22,2393.0
287,2022.07.21,2409.0
288,2022.07.20,2386.0
289,2022.07.19,2370.0
290,2022.07.18,2375.0
291,2022.07.15,2330.0
292,2022.07.14,2322.0
293,2022.07.13,2328.0
294,2022.07.12,2317.0
295,2022.07.11,2340.0
296,2022.07.08,2350.0
297,2022.07.07,2334.0
298,2022.07.06,2292.0
299,2022.07.05,2341.0
300,2022.07.04,2300.0
301,2022.07.01,2305.0
302,2022.06.30,2332.0
303,2022.06.29,2377.0
304,2022.06.28,2422.0
305,2022.06.27,2401.0
306,2022.06.24,2366.0
307,2022.06.23,2314.0
308,2022.06.22,2342.0
309,2022.06.21,2408.0
310,2022.06.20,2391.0
311,2022.06.17,2440.0
312,2022.06.16,2451.0
313,2022.06.15,2447.0
314,2022.06.14,2492.0
315,2022.06.13,2504.0
316,2022.06.10,2595.0
317,2022.06.09,2625.0
318,2022.06.08,2626.0
319,2022.06.07,2626.0
320,2022.06.03,2670.0
321,2022.06.02,2658.0
322,2022.05.31,2685.0
323,2022.05.30,2669.0
324,2022.05.27,2638.0
325,2022.05.26,2612.0
326,2022.05.25,2617.0
327,2022.05.24,2605.0
328,2022.05.23,2647.0
329,2022.05.20,2639.0
330,2022.05.19,2592.0
331,2022.05.18,2625.0
332,2022.05.17,2620.0
333,2022.05.16,2596.0
334,2022.05.13,2604.0
335,2022.05.12,2550.0
336,2022.05.11,2592.0
337,2022.05.10,2596.0
338,2022.05.09,2610.0
339,2022.05.06,2644.0
340,2022.05.04,2677.0
341,2022.05.03,2680.0
342,2022.05.02,2687.0
343,2022.04.29,2695.0
344,2022.04.28,2667.0
345,2022.04.27,2639.0
346,2022.04.26,2668.0
347,2022.04.25,2657.0
348,2022.04.22,2704.0
349,2022.04.21,2728.0
350,2022.04.20,2718.0
351,2022.04.19,2718.0
352,2022.04.18,2693.0
353,2022.04.15,2696.0
354,2022.04.14,2716.0
355,2022.04.13,2716.0
356,2022.04.12,2666.0
357,2022.04.11,2693.0
358,2022.04.08,2700.0
359,2022.04.07,2695.0
360,2022.04.06,2735.0
361,2022.04.05,2759.0
362,2022.04.04,2757.0
363,2022.04.01,2739.0
364,2022.03.31,2757.0
365,2022.03.30,2746.0
366,2022.03.29,2741.0
367,2022.03.28,2729.0
368,2022.03.25,2729.0
369,2022.03.24,2729.0
370,2022.03.23,2735.0
371,2022.03.22,2710.0
372,2022.03.21,2686.0
373,2022.03.18,2707.0
374,2022.03.17,2694.0
375,2022.03.16,2659.0
376,2022.03.15,2621.0
377,2022.03.14,2645.0
378,2022.03.11,2661.0
379,2022.03.10,2680.0
380,2022.03.08,2622.0
381,2022.03.07,2651.0
382,2022.03.04,2713.0
383,2022.03.03,2747.0
384,2022.03.02,2703.0
385,2022.02.28,2699.0
386,2022.02.25,2676.0
387,2022.02.24,2648.0
388,2022.02.23,2719.0
389,2022.02.22,2706.0
390,2022.02.21,2743.0
391,2022.02.18,2744.0
392,2022.02.17,2744.0
393,2022.02.16,2729.0
394,2022.02.15,2676.0
395,2022.02.14,2704.0
396,2022.02.11,2747.0
397,2022.02.10,2771.0
398,2022.02.09,2768.0
399,2022.02.08,2746.0
400,2022.02.07,2745.0
401,2022.02.04,2750.0
402,2022.02.03,2707.0
403,2022.01.28,2663.0
404,2022.01.27,2614.0
405,2022.01.26,2709.0
406,2022.01.25,2720.0
407,2022.01.24,2792.0
408,2022.01.21,2834.0
409,2022.01.20,2862.0
410,2022.01.19,2842.0
411,2022.01.18,2864.0
412,2022.01.17,2890.0
413,2022.01.14,2921.0
414,2022.01.13,2962.0
415,2022.01.12,2972.0
416,2022.01.11,2927.0
417,2022.01.10,2926.0
418,2022.01.07,2954.0
419,2022.01.06,2920.0
420,2022.01.05,2953.0
421,2022.01.04,2989.0
422,2022.01.03,2988.0
423,2021.12.30,2977.0
424,2021.12.29,2993.0
425,2021.12.28,3020.0
426,2021.12.27,2999.0
427,2021.12.24,3012.0
428,2021.12.23,2998.0
429,2021.12.22,2984.0
430,2021.12.21,2975.0
431,2021.12.20,2963.0
432,2021.12.17,3017.0
433,2021.12.16,3006.0
434,2021.12.15,2989.0
435,2021.12.14,2987.0
436,2021.12.13,3001.0
437,2021.12.10,3010.0
438,2021.12.09,3029.0
439,2021.12.08,3001.0
440,2021.12.07,2991.0
441,2021.12.06,2973.0
442,2021.12.03,2968.0
443,2021.12.02,2945.0
444,2021.12.01,2899.0
445,2021.11.30,2839.0
446,2021.11.29,2909.0
447,2021.11.26,2936.0
448,2021.11.25,2980.0
449,2021.11.24,2994.0
450,2021.11.23,2997.0
451,2021.11.22,3013.0
452,2021.11.19,2971.0
453,2021.11.18,2947.0
454,2021.11.17,2962.0
455,2021.11.16,2997.0
456,2021.11.15,2999.0
457,2021.11.12,2968.0
458,2021.11.11,2924.0
459,2021.11.10,2930.0
460,2021.11.09,2962.0
461,2021.11.08,2960.0
462,2021.11.05,2969.0
463,2021.11.04,2983.0
464,2021.11.03,2975.0
465,2021.11.02,3013.0
466,2021.11.01,2978.0
467,2021.10.29,2970.0
468,2021.10.28,3009.0
469,2021.10.27,3025.0
470,2021.10.26,3049.0
471,2021.10.25,3020.0
472,2021.10.22,3006.0
473,2021.10.21,3007.0
474,2021.10.20,3013.0
475,2021.10.19,3029.0
476,2021.10.18,3006.0
477,2021.10.15,3015.0
478,2021.10.14,2988.0
479,2021.10.13,2944.0
480,2021.10.12,2916.0
481,2021.10.08,2956.0
482,2021.10.07,2959.0
483,2021.10.06,2908.0
484,2021.10.05,2962.0
485,2021.10.01,3019.0
486,2021.09.30,3068.0
487,2021.09.29,3060.0
488,2021.09.28,3097.0
489,2021.09.27,3133.0
490,2021.09.24,3125.0
491,2021.09.23,3127.0
492,2021.09.17,3140.0
493,2021.09.16,3130.0
494,2021.09.15,3153.0
495,2021.09.14,3148.0
496,2021.09.13,3127.0
497,2021.09.10,3125.0
498,2021.09.09,3114.0
499,2021.09.08,3162.0
500,2021.09.07,3187.0
501,2021.09.06,3203.0
502,2021.09.03,3201.0
503,2021.09.02,3175.0
504,2021.09.01,3207.0
505,2021.08.31,3199.0
506,2021.08.30,3144.0
507,2021.08.27,3133.0
508,2021.08.26,3128.0
509,2021.08.25,3146.0
510,2021.08.24,3138.0
511,2021.08.23,3090.0
512,2021.08.20,3060.0
513,2021.08.19,3097.0
514,2021.08.18,3158.0
515,2021.08.17,3143.0
516,2021.08.13,3171.0
517,2021.08.12,3208.0
518,2021.08.11,3220.0
519,2021.08.10,3243.0
520,2021.08.09,3260.0
521,2021.08.06,3270.0
522,2021.08.05,3276.0
523,2021.08.04,3280.0
524,2021.08.03,3237.0
525,2021.08.02,3223.0
526,2021.07.30,3202.0
527,2021.07.29,3242.0
528,2021.07.28,3236.0
529,2021.07.27,3232.0
530,2021.07.26,3224.0
531,2021.07.23,3254.0
532,2021.07.22,3250.0
533,2021.07.21,3215.0
534,2021.07.20,3232.0
535,2021.07.19,3244.0
536,2021.07.16,3276.0
537,2021.07.15,3286.0
538,2021.07.14,3264.0
539,2021.07.13,3271.0
540,2021.07.12,3246.0
541,2021.07.09,3217.0
542,2021.07.08,3252.0
543,2021.07.07,3285.0
544,2021.07.06,3305.0
545,2021.07.05,3293.0
546,2021.07.02,3281.0
547,2021.07.01,3282.0
548,2021.06.30,3296.0
549,2021.06.29,3286.0
550,2021.06.28,3301.0
551,2021.06.25,3302.0
552,2021.06.24,3286.0
553,2021.06.23,3276.0
554,2021.06.22,3263.0
555,2021.06.21,3240.0
556,2021.06.18,3267.0
557,2021.06.17,3264.0
558,2021.06.16,3278.0
559,2021.06.15,3258.0
560,2021.06.14,3252.0
561,2021.06.11,3249.0
562,2021.06.10,3224.0
563,2021.06.09,3216.0
564,2021.06.08,3247.0
565,2021.06.07,3252.0
566,2021.06.04,3240.0
567,2021.06.03,3247.0
568,2021.06.02,3224.0
569,2021.06.01,3221.0
570,2021.05.31,3203.0
571,2021.05.28,3188.0
572,2021.05.27,3165.0
573,2021.05.26,3168.0
574,2021.05.25,3171.0
575,2021.05.24,3144.0
576,2021.05.21,3156.0
577,2021.05.20,3162.0
578,2021.05.18,3173.0
579,2021.05.17,3134.0
580,2021.05.14,3153.0
581,2021.05.13,3122.0
582,2021.05.12,3161.0
583,2021.05.11,3209.0
584,2021.05.10,3249.0
585,2021.05.07,3197.0
586,2021.05.06,3178.0
587,2021.05.04,3147.0
588,2021.05.03,3127.0
589,2021.04.30,3147.0
590,2021.04.29,3174.0
591,2021.04.28,3181.0
592,2021.04.27,3215.0
593,2021.04.26,3217.0
594,2021.04.23,3186.0
595,2021.04.22,3177.0
596,2021.04.21,3171.0
597,2021.04.20,3220.0
598,2021.04.19,3198.0
599,2021.04.16,3198.0
600,2021.04.15,3194.0
601,2021.04.14,3182.0
602,2021.04.13,3169.0
603,2021.04.12,3135.0
604,2021.04.09,3131.0
605,2021.04.08,3143.0
606,2021.04.07,3137.0
607,2021.04.06,3127.0
608,2021.04.05,3120.0
609,2021.04.02,3112.0
610,2021.04.01,3087.0
611,2021.03.31,3061.0
612,2021.03.30,3070.0
613,2021.03.29,3036.0
614,2021.03.26,3041.0
615,2021.03.25,3008.0
616,2021.03.24,2996.0
617,2021.03.23,3004.0
618,2021.03.22,3035.0
619,2021.03.19,3039.0
620,2021.03.18,3066.0
621,2021.03.17,3047.0
622,2021.03.16,3067.0
623,2021.03.15,3045.0
624,2021.03.12,3054.0
625,2021.03.11,3013.0
626,2021.03.10,2958.0
627,2021.03.09,2976.0
628,2021.03.08,2996.0
629,2021.03.05,3026.0
630,2021.03.04,3043.0
631,2021.03.03,3082.0
632,2021.03.02,3043.0
633,2021.02.26,3012.0
634,2021.02.25,3099.0
635,2021.02.24,2994.0
636,2021.02.23,3070.0
637,2021.02.22,3079.0
638,2021.02.19,3107.0
639,2021.02.18,3086.0
640,2021.02.17,3133.0
641,2021.02.16,3163.0
642,2021.02.15,3147.0
643,2021.02.10,3100.0
644,2021.02.09,3084.0
645,2021.02.08,3091.0
646,2021.02.05,3120.0
647,2021.02.04,3087.0
648,2021.02.03,3129.0
649,2021.02.02,3096.0
650,2021.02.01,3056.0
651,2021.01.29,2976.0
652,2021.01.28,3069.0
653,2021.01.27,3122.0
654,2021.01.26,3140.0
655,2021.01.25,3208.0
656,2021.01.22,3140.0
657,2021.01.21,3160.0
658,2021.01.20,3114.0
659,2021.01.19,3092.0
660,2021.01.18,3013.0
661,2021.01.15,3085.0
662,2021.01.14,3149.0
663,2021.01.13,3148.0
664,2021.01.12,3125.0
665,2021.01.11,3148.0
666,2021.01.08,3152.0
667,2021.01.07,3031.0
668,2021.01.06,2968.0
669,2021.01.05,2990.0
670,2021.01.04,2944.0
671,2020.12.30,2873.0
672,2020.12.29,2820.0
673,2020.12.28,2808.0
674,2020.12.24,2806.0
675,2020.12.23,2759.0
676,2020.12.22,2733.0
677,2020.12.21,2778.0
678,2020.12.18,2772.0
679,2020.12.17,2770.0
680,2020.12.16,2771.0
681,2020.12.15,2756.0
682,2020.12.14,2762.0
683,2020.12.11,2770.0
684,2020.12.10,2746.0
685,2020.12.09,2755.0
686,2020.12.08,2700.0
687,2020.12.07,2745.0
688,2020.12.04,2731.0
689,2020.12.03,2696.0
690,2020.12.02,2675.0
691,2020.12.01,2634.0
692,2020.11.30,2591.0
693,2020.11.27,2633.0
694,2020.11.26,2625.0
695,2020.11.25,2601.0
696,2020.11.24,2617.0
697,2020.11.23,2602.0
698,2020.11.20,2553.0
699,2020.11.19,2547.0
700,2020.11.18,2545.0
701,2020.11.17,2539.0
702,2020.11.16,2543.0
703,2020.11.13,2493.0
704,2020.11.12,2475.0
705,2020.11.11,2485.0
706,2020.11.10,2452.0
707,2020.11.09,2447.0
708,2020.11.06,2416.0
709,2020.11.05,2413.0
710,2020.11.04,2357.0
711,2020.11.03,2343.0
712,2020.11.02,2300.0
713,2020.10.30,2267.0
714,2020.10.29,2326.0
715,2020.10.28,2345.0
716,2020.10.27,2330.0
717,2020.10.26,2343.0
718,2020.10.23,2360.0
719,2020.10.22,2355.0
720,2020.10.21,2370.0
721,2020.10.20,2358.0
722,2020.10.19,2346.0
723,2020.10.16,2341.0
724,2020.10.15,2361.0
725,2020.10.14,2380.0
726,2020.10.13,2403.0
727,2020.10.12,2403.0
728,2020.10.08,2391.0
729,2020.10.07,2386.0
730,2020.10.06,2365.0
731,2020.10.05,2358.0
732,2020.09.29,2327.0
733,2020.09.28,2308.0
734,2020.09.25,2278.0
735,2020.09.24,2272.0
736,2020.09.23,2333.0
737,2020.09.22,2332.0
738,2020.09.21,2389.0
739,2020.09.18,2412.0
740,2020.09.17,2406.0
741,2020.09.16,2435.0
742,2020.09.15,2443.0
743,2020.09.14,2427.0
744,2020.09.11,2396.0
745,2020.09.10,2396.0
746,2020.09.09,2375.0
747,2020.09.08,2401.0
748,2020.09.07,2384.0
749,2020.09.04,2368.0
750,2020.09.03,2395.0
751,2020.09.02,2364.0
752,2020.09.01,2349.0
753,2020.08.31,2326.0
754,2020.08.28,2353.0
755,2020.08.27,2344.0
756,2020.08.26,2369.0
757,2020.08.25,2366.0
758,2020.08.24,2329.0
759,2020.08.21,2304.0
760,2020.08.20,2274.0
761,2020.08.19,2360.0
762,2020.08.18,2348.0
763,2020.08.14,2407.0
764,2020.08.13,2437.0
765,2020.08.12,2432.0
766,2020.08.11,2418.0
767,2020.08.10,2386.0
768,2020.08.07,2351.0
769,2020.08.06,2342.0
770,2020.08.05,2311.0
771,2020.08.04,2279.0
772,2020.08.03,2251.0
773,2020.07.31,2249.0
774,2020.07.30,2267.0
775,2020.07.29,2263.0
776,2020.07.28,2256.0
777,2020.07.27,2217.0
778,2020.07.24,2200.0
779,2020.07.23,2216.0
780,2020.07.22,2228.0
781,2020.07.21,2228.0
782,2020.07.20,2198.0
783,2020.07.17,2201.0
784,2020.07.16,2183.0
785,2020.07.15,2201.0
786,2020.07.14,2183.0
787,2020.07.13,2186.0
788,2020.07.10,2150.0
789,2020.07.09,2167.0
790,2020.07.08,2158.0
791,2020.07.07,2164.0
792,2020.07.06,2187.0
793,2020.07.03,2152.0
794,2020.07.02,2135.0
795,2020.07.01,2106.0
796,2020.06.30,2108.0
797,2020.06.29,2093.0
798,2020.06.26,2134.0
799,2020.06.25,2112.0
800,2020.06.24,2161.0
801,2020.06.23,2131.0
802,2020.06.22,2126.0
803,2020.06.19,2141.0
804,2020.06.18,2133.0
805,2020.06.17,2141.0
806,2020.06.16,2138.0
807,2020.06.15,2030.0
808,2020.06.12,2132.0
809,2020.06.11,2176.0
810,2020.06.10,2195.0
811,2020.06.09,2188.0
812,2020.06.08,2184.0
813,2020.06.05,2181.0
814,2020.06.04,2151.0
815,2020.06.03,2147.0
816,2020.06.02,2087.0
817,2020.06.01,2065.0
818,2020.05.29,2029.0
819,2020.05.28,2028.0
820,2020.05.27,2031.0
821,2020.05.26,2029.0
822,2020.05.25,1994.0
823,2020.05.22,1970.0
824,2020.05.21,1998.0
825,2020.05.20,1989.0
826,2020.05.19,1980.0
827,2020.05.18,1937.0
828,2020.05.15,1927.0
829,2020.05.14,1924.0
830,2020.05.13,1940.0
831,2020.05.12,1922.0
832,2020.05.11,1935.0
833,2020.05.08,1945.0
834,2020.05.07,1928.0
835,2020.05.06,1928.0
836,2020.05.04,1895.0
837,2020.04.29,1947.0
838,2020.04.28,1934.0
839,2020.04.27,1922.0
840,2020.04.24,1889.0
841,2020.04.23,1914.0
842,2020.04.22,1896.0
843,2020.04.21,1879.0
844,2020.04.20,1898.0
845,2020.04.17,1914.0
846,2020.04.16,1857.0
847,2020.04.14,1857.0
848,2020.04.13,1825.0
849,2020.04.10,1860.0
850,2020.04.09,1836.0
851,2020.04.08,1807.0
852,2020.04.07,1823.0
853,2020.04.06,1791.0
854,2020.04.03,1725.0
855,2020.04.02,1724.0
856,2020.04.01,1685.0
857,2020.03.31,1754.0
858,2020.03.30,1717.0
859,2020.03.27,1717.0
860,2020.03.26,1686.0
861,2020.03.25,1704.0
862,2020.03.24,1609.0
863,2020.03.23,1482.0
864,2020.03.20,1566.0
865,2020.03.19,1457.0
866,2020.03.18,1591.0
867,2020.03.17,1672.0
868,2020.03.16,1714.0
869,2020.03.13,1771.0
870,2020.03.12,1834.0
871,2020.03.11,1908.0
872,2020.03.10,1962.0
873,2020.03.09,1954.0
874,2020.03.06,2040.0
875,2020.03.05,2085.0
876,2020.03.04,2059.0
877,2020.03.03,2014.0
878,2020.03.02,2002.0
879,2020.02.28,1987.0
880,2020.02.27,2054.0
881,2020.02.26,2076.0
882,2020.02.25,2103.0
883,2020.02.24,2079.0
884,2020.02.21,2162.0
885,2020.02.20,2195.0
886,2020.02.19,2210.0
887,2020.02.18,2208.0
888,2020.02.17,2242.0
889,2020.02.14,2243.0
890,2020.02.13,2232.0
891,2020.02.12,2238.0
892,2020.02.11,2223.0
893,2020.02.10,2201.0
894,2020.02.07,2211.0
895,2020.02.06,2227.0
896,2020.02.05,2165.0
897,2020.02.04,2157.0
898,2020.02.03,2118.0
899,2020.01.31,2119.0
900,2020.01.30,2148.0
901,2020.01.29,2185.0
902,2020.01.28,2176.0
903,2020.01.23,2246.0
904,2020.01.22,2267.0
905,2020.01.21,2239.0
906,2020.01.20,2262.0
907,2020.01.17,2250.0
908,2020.01.16,2248.0
909,2020.01.15,2230.0
910,2020.01.14,2238.0
911,2020.01.13,2229.0
912,2020.01.10,2206.0
913,2020.01.09,2186.0
914,2020.01.08,2151.0
915,2020.01.07,2175.0
916,2020.01.06,2155.0
917,2020.01.03,2176.0
918,2020.01.02,2175.0
919,2019.12.30,2197.0
920,2019.12.27,2204.0
921,2019.12.26,2197.0
922,2019.12.24,2190.0
923,2019.12.23,2203.0
924,2019.12.20,2204.0
925,2019.12.19,2196.0
926,2019.12.18,2194.0
927,2019.12.17,2195.0
928,2019.12.16,2168.0
929,2019.12.13,2170.0
930,2019.12.12,2137.0
931,2019.12.11,2105.0
932,2019.12.10,2098.0
933,2019.12.09,2088.0
934,2019.12.06,2081.0
935,2019.12.05,2060.0
936,2019.12.04,2068.0
937,2019.12.03,2084.0
938,2019.12.02,2091.0
939,2019.11.29,2087.0
940,2019.11.28,2118.0
941,2019.11.27,2127.0
942,2019.11.26,2121.0
943,2019.11.25,2123.0
944,2019.11.22,2101.0
945,2019.11.21,2096.0
946,2019.11.20,2125.0
947,2019.11.19,2153.0
948,2019.11.18,2160.0
949,2019.11.15,2162.0
950,2019.11.14,2139.0
951,2019.11.13,2122.0
952,2019.11.12,2140.0
953,2019.11.11,2124.0
954,2019.11.08,2137.0
955,2019.11.07,2144.0
956,2019.11.06,2144.0
957,2019.11.05,2142.0
958,2019.11.04,2130.0
959,2019.11.01,2100.0
960,2019.10.31,2083.0
961,2019.10.30,2080.0
962,2019.10.29,2092.0
963,2019.10.28,2093.0
964,2019.10.25,2087.0
965,2019.10.24,2085.0
966,2019.10.23,2080.0
967,2019.10.22,2088.0
968,2019.10.21,2064.0
969,2019.10.18,2060.0
970,2019.10.17,2077.0
971,2019.10.16,2082.0
972,2019.10.15,2068.0
973,2019.10.14,2067.0
974,2019.10.11,2044.0
975,2019.10.10,2028.0
976,2019.10.08,2046.0
977,2019.10.07,2021.0
978,2019.10.04,2020.0
979,2019.10.02,2031.0
980,2019.10.01,2072.0
981,2019.09.30,2063.0
982,2019.09.27,2049.0
983,2019.09.26,2074.0
984,2019.09.25,2073.0
985,2019.09.24,2101.0
986,2019.09.23,2091.0
987,2019.09.20,2091.0
988,2019.09.19,2080.0
989,2019.09.18,2070.0
990,2019.09.17,2062.0
991,2019.09.16,2062.0
992,2019.09.11,2049.0
993,2019.09.10,2032.0
994,2019.09.09,2019.0
995,2019.09.06,2009.0
996,2019.09.05,2004.0
997,2019.09.04,1988.0
