,date,kosdaq
1065,2017.03.30,614.0
1066,2017.03.29,613.0
1067,2017.03.28,612.0
1068,2017.03.27,607.0
1069,2017.03.24,608.0
1070,2017.03.23,605.0
1071,2017.03.22,607.0
1072,2017.03.21,609.0
1073,2017.03.20,609.0
1074,2017.03.17,613.0
1075,2017.03.16,613.0
1076,2017.03.15,608.0
1077,2017.03.14,614.0
1078,2017.03.13,615.0
1079,2017.03.10,612.0
1080,2017.03.09,606.0
1081,2017.03.08,605.0
1082,2017.03.07,606.0
1083,2017.03.06,604.0
1084,2017.03.03,600.0
1085,2017.03.02,608.0
1086,2017.02.28,612.0
1087,2017.02.27,612.0
1088,2017.02.24,614.0
1089,2017.02.23,617.0
1090,2017.02.22,621.0
1091,2017.02.21,622.0
1092,2017.02.20,619.0
1093,2017.02.17,618.0
1094,2017.02.16,616.0
1095,2017.02.15,615.0
1096,2017.02.14,611.0
1097,2017.02.13,611.0
1098,2017.02.10,610.0
1099,2017.02.09,611.0
1100,2017.02.08,608.0
1101,2017.02.07,608.0
1102,2017.02.06,610.0
1103,2017.02.03,609.0
1104,2017.02.02,613.0
1105,2017.02.01,623.0
1106,2017.01.31,616.0
1107,2017.01.26,616.0
1108,2017.01.25,609.0
1109,2017.01.24,612.0
1110,2017.01.23,615.0
1111,2017.01.20,622.0
1112,2017.01.19,626.0
1113,2017.01.18,626.0
1114,2017.01.17,624.0
1115,2017.01.16,627.0
1116,2017.01.13,634.0
1117,2017.01.12,632.0
1118,2017.01.11,637.0
1119,2017.01.10,636.0
1120,2017.01.09,642.0
1121,2017.01.06,643.0
1122,2017.01.05,642.0
1123,2017.01.04,639.0
1124,2017.01.03,636.0
1125,2017.01.02,632.0
1126,2016.12.29,631.0
1127,2016.12.28,627.0
1128,2016.12.27,618.0
1129,2016.12.26,615.0
1130,2016.12.23,619.0
1131,2016.12.22,615.0
1132,2016.12.21,618.0
1133,2016.12.20,617.0
1134,2016.12.19,622.0
1135,2016.12.16,622.0
1136,2016.12.15,620.0
1137,2016.12.14,612.0
1138,2016.12.13,611.0
1139,2016.12.12,603.0
1140,2016.12.09,594.0
1141,2016.12.08,584.0
1142,2016.12.07,578.0
1143,2016.12.06,581.0
1144,2016.12.05,575.0
1145,2016.12.02,586.0
1146,2016.12.01,593.0
1147,2016.11.30,596.0
1148,2016.11.29,596.0
1149,2016.11.28,593.0
1150,2016.11.25,597.0
1151,2016.11.24,592.0
1152,2016.11.23,600.0
1153,2016.11.22,610.0
1154,2016.11.21,609.0
1155,2016.11.18,620.0
1156,2016.11.17,627.0
1157,2016.11.16,627.0
1158,2016.11.15,617.0
1159,2016.11.14,621.0
1160,2016.11.11,621.0
1161,2016.11.10,623.0
1162,2016.11.09,599.0
1163,2016.11.08,624.0
1164,2016.11.07,622.0
1165,2016.11.04,610.0
1166,2016.11.03,609.0
1167,2016.11.02,606.0
1168,2016.11.01,626.0
1169,2016.10.31,624.0
1170,2016.10.28,640.0
1171,2016.10.27,648.0
1172,2016.10.26,635.0
1173,2016.10.25,640.0
1174,2016.10.24,647.0
1175,2016.10.21,651.0
1176,2016.10.20,655.0
1177,2016.10.19,661.0
1178,2016.10.18,660.0
1179,2016.10.17,659.0
1180,2016.10.14,664.0
1181,2016.10.13,663.0
1182,2016.10.12,669.0
1183,2016.10.11,670.0
1184,2016.10.10,674.0
1185,2016.10.07,675.0
1186,2016.10.06,684.0
1187,2016.10.05,685.0
1188,2016.10.04,685.0
1189,2016.09.30,681.0
1190,2016.09.29,689.0
1191,2016.09.28,686.0
1192,2016.09.27,687.0
1193,2016.09.26,686.76
