+------+-----------+--------------------------+------------------+----------+----------+--------------+----------+------------+--------+------------+-----------+------------+--------+----------------+------------+-------------+-------------+-------------+--------+--------+--------+--------+--------+--------+--------+--------+--------+--------+--------+---------+
|      | Dart_No   | StockName_x              |     Market_Value |   회계일 | 매출액   |   당기순이익 |      ROE |   ROE_RANK |    PBR |   PBR_RANK |       PER |   PER_RANK |   RANK |   dividendRate | dividend   | dividend1   | dividend2   | dividend3   |     1M |     2M |     3M |     4M |     5M |     6M |     7M |     8M |     9M |    10M |    11M |   SUM_M |
|------+-----------+--------------------------+------------------+----------+----------+--------------+----------+------------+--------+------------+-----------+------------+--------+----------------+------------+-------------+-------------+-------------+--------+--------+--------+--------+--------+--------+--------+--------+--------+--------+--------+---------|
| 2373 | 053110    | 소리바다                 |    354           |   202112 | 110      |          -86 |   787.37 |        1   |  -4.52 |        3   |     -2.47 |      621   |  625   |         nan    | nan        | nan         | nan         | nan         |      0 | -10000 | -10000 | -10000 | -10000 | -10000 | -10000 | -10000 | -10000 | -10000 | -10000 | -100000 |
| 1619 | 412350    | 레이저쎌                 |   1243           |   202112 | 97       |          -81 |   691.09 |        2   |   0    |       21.5 |    nan    |      nan   |  nan   |         nan    | nan        | nan         | nan         | nan         |      0 |      0 |      0 |      0 |      0 |      0 |      0 |      0 |      0 |      0 |      0 |       0 |
| 1498 | 276040    | 스코넥                   |   1480           |   202112 | 61       |          -35 |   363.06 |        3   |   0    |       21.5 |    nan    |      nan   |  nan   |         nan    | nan        | nan         | nan         | nan         |      0 |      0 |      0 |      0 |      0 |      0 |      1 |      0 |      0 |      0 |      0 |       1 |
|  318 | 003620    | 쌍용차                   |   4151           |   202112 | 24293    |        -2579 |   305.77 |        4   |  -5.15 |        2   |     -1.61 |      651   |  657   |         nan    | nan        | nan         | nan         | nan         | -10000 | -10000 | -10000 | -10000 | -10000 | -10000 | -10000 | -10000 | -10000 | -10000 | -10000 | -110000 |
| 1729 | 376930    | 노을                     |   1057           |   202112 | 15       |         -123 |   228.32 |        5   |   0    |       21.5 |    nan    |      nan   |  nan   |         nan    | nan        | nan         | nan         | nan         |      0 |      0 |      0 |      0 |      0 |      0 |      0 |      1 |      1 |      0 |      1 |       3 |
|  238 | 007700    | F&F홀딩스                |   7354           |   202112 | 7271     |        20180 |   153.88 |        6   |   0.67 |      549.5 |      0.38 |      672   | 1227.5 |           0.9  | 170        | 1,000       | 1,000       | 650         |      1 |      0 |      1 |      0 |      0 |      0 |      0 |      1 |      1 |      0 |      0 |       4 |
| 1400 | 308080    | 바이젠셀                 |   1769           |   201912 | 0        |         -224 |   150.62 |        7   |   0    |       21.5 |    nan    |      nan   |  nan   |         nan    | nan        | nan         | nan         | nan         |      0 |      1 |      0 |      0 |      0 |      0 |      1 |      1 |      0 |      0 |      0 |       3 |
| 1071 | 041190    | 우리기술투자             |   4645           |   202112 | 8242     |         6194 |   147.4  |        8   |   0.98 |      895   |      1.24 |      675   | 1578   |         nan    | nan        | nan         | nan         | nan         |      1 |      1 |      1 |      0 |      0 |      0 |      1 |      1 |      0 |      0 |      0 |       5 |
| 1908 | 095270    | 웨이브일렉트로           |    835           |   202112 | 475      |          580 |   128.95 |        9   |   1.02 |      923   |      1.34 |      677   | 1609   |         nan    | nan        | nan         | nan         | nan         |      1 |      0 |      1 |      1 |      1 |      1 |      1 |      1 |      0 |      0 |      1 |       8 |
| 1022 | 205470    | 휴마시스                 |   6263           |   202112 | 3218     |         1512 |   120.63 |       10   |   2.83 |     1961   |      3.78 |      799   | 2770   |           1.09 | 200        | 0           | 0           | 0           |      1 |      0 |      1 |      1 |      0 |      1 |      0 |      0 |      0 |      0 |      1 |       5 |
| 1023 | 950130    | 엑세스바이오             |   6246           |   202112 | 13574    |         4774 |   102.45 |       11   |   2.03 |     1681.5 |      3.06 |      737   | 2429.5 |         nan    | nan        | nan         | nan         | nan         |      1 |      0 |      0 |      0 |      0 |      1 |      0 |      1 |      0 |      1 |      0 |       4 |
| 2278 | 090740    | 연이비앤티               |    473           |   202112 | 1857     |          251 |    92.62 |       12   |   0.85 |      750   |      1.54 |      679   | 1441   |         nan    | nan        | nan         | nan         | nan         |      1 |      0 | -10000 | -10000 | -10000 | -10000 | -10000 | -10000 | -10000 | -10000 | -10000 |  -89999 |
