+------+-----------+--------------------------+------------------+----------+----------+--------------+----------+------------+--------+------------+----------+------------+--------+----------------+------------+-------------+-------------+-------------+--------+--------+--------+--------+--------+--------+--------+--------+--------+--------+--------+---------+
|      | Dart_No   | StockName_x              |     Market_Value |   회계일 | 매출액   |   당기순이익 |      ROE |   ROE_RANK |    PBR |   PBR_RANK |      PER |   PER_RANK |   RANK |   dividendRate | dividend   | dividend1   | dividend2   | dividend3   |     1M |     2M |     3M |     4M |     5M |     6M |     7M |     8M |     9M |    10M |    11M |   SUM_M |
|------+-----------+--------------------------+------------------+----------+----------+--------------+----------+------------+--------+------------+----------+------------+--------+----------------+------------+-------------+-------------+-------------+--------+--------+--------+--------+--------+--------+--------+--------+--------+--------+--------+---------|
| 2390 | 053110    | 소리바다                 |    354           |   202112 | 110      |          -86 |   787.37 |        1   |  -4.52 |        3   |    -2.47 |      630   |  634   |         nan    | nan        | nan         | nan         | nan         | -10000 | -10000 | -10000 | -10000 | -10000 | -10000 | -10000 | -10000 | -10000 | -10000 | -10000 | -110000 |
| 1805 | 412350    | 레이저쎌                 |   1032           |   202112 | 193      |           43 |   691.09 |        2   |   0    |       25   |    21.57 |     1887   | 1914   |         nan    | nan        | nan         | nan         | nan         |      0 |      0 |      0 |      0 |      0 |      0 |      0 |      0 |      0 |      0 |      1 |       1 |
| 1507 | 276040    | 스코넥                   |   1578           |   202112 | 61       |          -35 |   363.06 |        3   |   0    |       25   |   nan    |      nan   |  nan   |         nan    | nan        | nan         | nan         | nan         |      0 |      0 |      0 |      0 |      0 |      1 |      0 |      0 |      0 |      0 |      0 |       1 |
|  340 | 003620    | 쌍용차                   |   4151           |   202112 | 24293    |        -2579 |   305.77 |        4   |  -5.15 |        2   |    -1.61 |      659   |  665   |         nan    | nan        | nan         | nan         | nan         | -10000 | -10000 | -10000 | -10000 | -10000 | -10000 | -10000 | -10000 | -10000 | -10000 | -10000 | -110000 |
| 1950 | 376930    | 노을                     |    848           |   202112 | 15       |         -123 |   228.32 |        5   |   0    |       25   |   nan    |      nan   |  nan   |         nan    | nan        | nan         | nan         | nan         |      0 |      0 |      0 |      0 |      0 |      1 |      1 |      0 |      0 |      1 |      0 |       3 |
|  242 | 007700    | F&F홀딩스                |   7725           |   202112 | 7271     |        20180 |   153.88 |        6   |   0.67 |      542   |     0.38 |      681   | 1229   |           0.86 | 170        | 1,000       | 1,000       | 650         |      1 |      1 |      0 |      0 |      0 |      0 |      1 |      0 |      0 |      0 |      1 |       4 |
| 1424 | 308080    | 바이젠셀                 |   1807           |   201912 | 0        |         -224 |   150.62 |        7   |   0    |       25   |   nan    |      nan   |  nan   |         nan    | nan        | nan         | nan         | nan         |      1 |      0 |      0 |      0 |      0 |      1 |      0 |      0 |      0 |      0 |      0 |       2 |
| 1050 | 041190    | 우리기술투자             |   5426           |   202112 | 8242     |         6194 |   147.4  |        8   |   0.98 |      893   |     1.24 |      684   | 1585   |         nan    | nan        | nan         | nan         | nan         |      1 |      1 |      0 |      0 |      0 |      1 |      0 |      0 |      0 |      0 |      1 |       4 |
| 1973 | 095270    | 웨이브일렉트로           |    814           |   202112 | 475      |          580 |   128.95 |        9   |   1.02 |      921.5 |     1.34 |      685   | 1615.5 |         nan    | nan        | nan         | nan         | nan         |      1 |      1 |      1 |      1 |      0 |      1 |      0 |      0 |      0 |      1 |      1 |       7 |
| 1026 | 205470    | 휴마시스                 |   6434           |   202112 | 3218     |         1512 |   120.63 |       10   |   2.83 |     1952.5 |     3.78 |      808   | 2770.5 |           1.06 | 200        | 0           | 0           | 0           |      1 |      1 |      1 |      0 |      1 |      0 |      0 |      0 |      1 |      1 |      1 |       7 |
| 1441 | 391710    | 코닉오토메이션           |   1759           |   202112 | 273      |           39 |   115.89 |       11   | nan    |      nan   |   nan    |      nan   |  nan   |         nan    | nan        | nan         | nan         | nan         |      0 |      1 |      1 |      0 | -10000 | -10000 |      1 |      1 |      1 |      1 |      1 |  -19993 |
| 1098 | 328130    | 루닛                     |   4334           |   202112 | 66       |         -737 |   114.58 |       12   |   0    |       25   |   nan    |      nan   |  nan   |         nan    | nan        | nan         | nan         | nan         |      0 |      0 |      0 |      0 |      0 |      0 |      0 |      0 |      0 |      0 |      0 |       0 |
| 1031 | 950130    | 엑세스바이오             |   6373           |   202112 | 13574    |         4774 |   102.45 |       13   |   2.03 |     1668.5 |     3.06 |      747   | 2428.5 |         nan    | nan        | nan         | nan         | nan         |      1 |      1 |      0 |      0 |      1 |      0 |      0 |      0 |      1 |      0 |      1 |       5 |
| 2313 | 090740    | 연이비앤티               |    473           |   202112 | 1857     |          251 |    92.62 |       14   |   0.85 |      751.5 |     1.54 |      688   | 1453.5 |         nan    | nan        | nan         | nan         | nan         |      0 | -10000 | -10000 | -10000 | -10000 | -10000 | -10000 | -10000 | -10000 | -10000 | -10000 | -100000 |
|  802 | 011300    | 성안                     |    611           |   202112 | 789      |          205 |    87.37 |       15   |   1.24 |     1136.5 |     2.07 |      694   | 1845.5 |         nan    | nan        | nan         | nan         | nan         | -10000 | -10000 | -10000 | -10000 | -10000 | -10000 |      1 |      0 |      0 |      1 |      1 |  -59997 |
| 2359 | 323280    | 태성                     |    416           |   202112 | 439      |           93 |    78.53 |       16   | nan    |      nan   |   nan    |      nan   |  nan   |         nan    | nan        | nan         | nan         | nan         |      1 |      0 |      0 |      0 | -10000 | -10000 |      1 |      1 |      1 |      0 |      0 |  -19996 |
| 1124 | 104480    | 티케이케미칼             |   4008           |   202112 | 6939     |         3508 |    75.04 |       17   |   0.77 |      664   |     1.47 |      687   | 1368   |         nan    | nan        | nan         | nan         | nan         |      1 |      0 |      0 |      1 |      0 |      1 |      0 |      0 |      0 |      0 |      0 |       3 |
|  635 | 101140    | 인바이오젠               |   1201           |   202112 | 105      |          941 |    73.56 |       18   |   1.37 |     1246   |     2.15 |      698   | 1962   |         nan    | nan        | nan         | nan         | nan         |      1 |      0 |      1 |      0 |      0 |      1 |      0 |      0 |      0 |      0 |      1 |       4 |
