+------+-----------+--------------------------+------------------+----------+----------+--------------+----------+------------+--------+------------+----------+------------+--------+----------------+------------+-------------+-------------+-------------+--------+--------+--------+--------+--------+--------+--------+--------+--------+--------+--------+---------+
|      | Dart_No   | StockName_x              |     Market_Value |   회계일 | 매출액   |   당기순이익 |      ROE |   ROE_RANK |    PBR |   PBR_RANK |      PER |   PER_RANK |   RANK |   dividendRate | dividend   | dividend1   | dividend2   | dividend3   |     1M |     2M |     3M |     4M |     5M |     6M |     7M |     8M |     9M |    10M |    11M |   SUM_M |
|------+-----------+--------------------------+------------------+----------+----------+--------------+----------+------------+--------+------------+----------+------------+--------+----------------+------------+-------------+-------------+-------------+--------+--------+--------+--------+--------+--------+--------+--------+--------+--------+--------+---------|
| 2135 | 412350    | 레이저쎌                 |    596           |   202112 | 97       |          -81 |   691.09 |        1   |   0    |       35.5 |   nan    |      nan   |  nan   |         nan    | nan        | nan         | nan         | nan         |      0 |      0 |      0 |      0 |      0 |      0 |      1 |      0 |      0 |      0 |      0 |       1 |
| 1358 | 276040    | 스코넥                   |   1897           |   202112 | 61       |          -35 |   363.06 |        2   |   0    |       35.5 |   nan    |      nan   |  nan   |         nan    | nan        | nan         | nan         | nan         |      0 |      1 |      0 |      0 |      0 |      0 |      1 |      0 |      0 |      0 |      1 |       3 |
|  161 | 003620    | 쌍용차                   |  14625           |   202112 | 24293    |        -2579 |   305.77 |        3   |  -1.68 |        4   |    -0.52 |      694   |  701   |         nan    | nan        | nan         | nan         | nan         | -10000 | -10000 | -10000 | -10000 | -10000 | -10000 | -10000 | -10000 | -10000 |      1 |      0 |  -89999 |
| 1985 | 376930    | 노을                     |    726           |   202112 | 15       |         -123 |   228.32 |        4   |   0    |       35.5 |   nan    |      nan   |  nan   |         nan    | nan        | nan         | nan         | nan         |      0 |      0 |      1 |      0 |      0 |      1 |      0 |      0 |      0 |      0 |      1 |       3 |
| 1559 | 378800    | 샤페론                   |   1341           |   202112 | 5        |         -238 |   166.7  |        5   |   0    |       35.5 |   nan    |      nan   |  nan   |         nan    | nan        | nan         | nan         | nan         |      0 |      0 |      0 |      0 |      0 |      0 |      0 |      0 |      0 |      0 |      1 |       1 |
|  186 | 007700    | F&F홀딩스                |  10815           |   202112 | 7271     |        20180 |   153.88 |        6   |   0.67 |      568   |     0.38 |      696   | 1270   |           0.62 | 170        | 1,000       | 1,000       | 650         |      1 |      0 |      0 |      0 |      0 |      0 |      1 |      1 |      0 |      0 |      1 |       4 |
| 1490 | 308080    | 바이젠셀                 |   1469           |   201912 | 0        |         -224 |   150.62 |        7   |   0    |       35.5 |   nan    |      nan   |  nan   |         nan    | nan        | nan         | nan         | nan         |      1 |      0 |      1 |      0 |      0 |      0 |      0 |      0 |      0 |      0 |      1 |       3 |
| 1104 | 041190    | 우리기술투자             |   3784           |   202112 | 8242     |         6194 |   147.4  |        8   |   0.98 |      912.5 |     1.24 |      699   | 1619.5 |         nan    | nan        | nan         | nan         | nan         |      1 |      1 |      1 |      0 |      0 |      0 |      1 |      0 |      0 |      0 |      1 |       5 |
| 2054 | 095270    | 웨이브일렉트로           |    668           |   202112 | 475      |          580 |   128.95 |        9   |   1.02 |      941.5 |     1.34 |      700   | 1650.5 |         nan    | nan        | nan         | nan         | nan         |      1 |      0 |      1 |      0 |      0 |      1 |      1 |      0 |      0 |      0 |      0 |       4 |
| 1044 | 205470    | 휴마시스                 |   5493           |   202112 | 3218     |         1512 |   120.63 |       10   |   2.83 |     1980.5 |     3.78 |      814.5 | 2805   |           1.24 | 200        | 0           | 0           | 0           |      1 |      1 |      0 |      0 |      1 |      1 |      1 |      0 |      0 |      1 |      1 |       7 |
| 1122 | 328130    | 루닛                     |   3528           |   202112 | 66       |         -737 |   114.58 |       11   |   0    |       35.5 |   nan    |      nan   |  nan   |         nan    | nan        | nan         | nan         | nan         |      0 |      0 |      0 |      0 |      0 |      0 |      1 |      0 |      0 |      0 |      1 |       2 |
| 1072 | 950130    | 엑세스바이오             |   4594           |   202112 | 5051     |         1901 |   102.45 |       12   |   2.03 |     1697.5 |     3.06 |      759   | 2468.5 |         nan    | nan        | nan         | nan         | nan         |      1 |      0 |      1 |      0 |      1 |      1 |      1 |      0 |      0 |      0 |      1 |       6 |
|  815 | 011300    | 성안                     |    526           |   202112 | 789      |          205 |    87.37 |       13   |   1.24 |     1174   |     2.07 |      711   | 1898   |         nan    | nan        | nan         | nan         | nan         | -10000 | -10000 | -10000 |      1 |      0 |      1 |      1 |      1 |      1 |      0 |      0 |  -29995 |
| 2032 | 068940    | 셀피글로벌               |    689           |   202212 | 508      |          130 |    84.98 |       14   |   2.9  |     1997.5 |     4.8  |      900.5 | 2912   |         nan    | nan        | nan         | nan         | nan         |      1 |      1 |      0 |      1 |      0 |      1 |      1 |      1 |      0 |      0 |      0 |       6 |
| 2431 | 084440    | 유비온                   |    288           |   202109 | 281      |           14 |    80.1  |       15   |  14.93 |     2471   |    21.06 |     1879   | 4365   |         nan    | nan        | nan         | nan         | nan         |      1 |      1 |      0 |      0 |      0 |      1 |      1 |      1 |      1 |      0 |      0 |       6 |
