+------+-----------+--------------------------+------------------+----------+----------+--------------+----------+------------+--------+------------+----------+------------+--------+----------------+------------+-------------+-------------+-------------+--------+--------+--------+--------+--------+--------+--------+--------+--------+--------+--------+---------+
|      | Dart_No   | StockName_x              |     Market_Value |   회계일 | 매출액   |   당기순이익 |      ROE |   ROE_RANK |    PBR |   PBR_RANK |      PER |   PER_RANK |   RANK |   dividendRate | dividend   | dividend1   | dividend2   | dividend3   |     1M |     2M |     3M |     4M |     5M |     6M |     7M |     8M |     9M |    10M |    11M |   SUM_M |
|------+-----------+--------------------------+------------------+----------+----------+--------------+----------+------------+--------+------------+----------+------------+--------+----------------+------------+-------------+-------------+-------------+--------+--------+--------+--------+--------+--------+--------+--------+--------+--------+--------+---------|
| 2389 | 053110    | 소리바다                 |    354           |   202112 | 110      |          -86 |   787.37 |        1   |  -4.52 |        3   |    -2.47 |      617   |  621   |         nan    | nan        | nan         | nan         | nan         | -10000 |      1 |      0 | -10000 | -10000 | -10000 | -10000 | -10000 | -10000 | -10000 | -10000 |  -89999 |
| 1439 | 276040    | 스코넥                   |   1968           |   202112 | 174      |           17 |   363.06 |        2   |   0    |       16   |   114.3  |     2365   | 2383   |         nan    | nan        | nan         | nan         | nan         |      0 |      0 |      0 |      0 |      0 |      0 |      0 |      0 |      0 |      1 |      0 |       1 |
|  360 | 003620    | 쌍용차                   |   4151           |   202112 | 24293    |        -2579 |   305.77 |        3   |  -5.15 |        2   |    -1.61 |      649   |  654   |         nan    | nan        | nan         | nan         | nan         | -10000 | -10000 | -10000 | -10000 | -10000 | -10000 | -10000 | -10000 | -10000 | -10000 | -10000 | -110000 |
| 2039 | 376930    | 노을                     |    830           |   202112 | 15       |         -123 |   228.32 |        4   |   0    |       16   |   nan    |      nan   |  nan   |         nan    | nan        | nan         | nan         | nan         |      0 |      0 |      0 |      0 |      0 |      0 |      0 |      0 |      0 |      0 |      1 |       1 |
|  210 | 007700    | F&F홀딩스                |  10307           |   202112 | 7271     |        20180 |   153.88 |        5   |   0.67 |      504   |     0.38 |      670   | 1179   |           0.65 | 170        | 1,000       | 1,000       | 650         |      1 |      0 |      1 |      0 |      1 |      0 |      0 |      0 |      0 |      0 |      1 |       4 |
| 1355 | 308080    | 바이젠셀                 |   2271           |   201912 | 0        |         -224 |   150.62 |        6   |   0    |       16   |   nan    |      nan   |  nan   |         nan    | nan        | nan         | nan         | nan         |      0 |      0 |      0 |      1 |      0 |      0 |      0 |      0 |      0 |      1 |      0 |       2 |
| 1042 | 041190    | 우리기술투자             |   6846           |   202112 | 8242     |         6194 |   147.4  |        7   |   0.98 |      842.5 |     1.24 |      672   | 1521.5 |         nan    | nan        | nan         | nan         | nan         |      1 |      0 |      1 |      1 |      1 |      0 |      0 |      0 |      0 |      1 |      0 |       5 |
| 2083 | 095270    | 웨이브일렉트로           |    776           |   202112 | 475      |          580 |   128.95 |        8   |   1.02 |      867.5 |     1.34 |      674   | 1549.5 |         nan    | nan        | nan         | nan         | nan         |      1 |      0 |      0 |      0 |      1 |      1 |      1 |      1 |      1 |      1 |      0 |       7 |
| 1130 | 205470    | 휴마시스                 |   4261           |   202112 | 3218     |         1512 |   120.63 |        9   |   2.83 |     1925.5 |     3.78 |      771   | 2705.5 |           1.61 | 200        | 0           | 0           | 0           |      1 |      1 |      0 |      0 |      1 |      1 |      0 |      0 |      1 |      0 |      0 |       5 |
| 1067 | 950130    | 엑세스바이오             |   5683           |   202112 | 5051     |         1901 |   102.45 |       10   |   2.03 |     1615.5 |     3.06 |      718   | 2343.5 |         nan    | nan        | nan         | nan         | nan         |      1 |      1 |      0 |      0 |      0 |      1 |      0 |      1 |      1 |      0 |      0 |       5 |
| 2366 | 090740    | 연이비앤티               |    403           |   202112 | 1857     |          251 |    92.62 |       11   |   0.85 |      702.5 |     1.54 |      676   | 1389.5 |         nan    | nan        | nan         | nan         | nan         |      1 |      0 |      0 |      0 | -10000 | -10000 | -10000 | -10000 | -10000 | -10000 | -10000 |  -69999 |
|  868 | 011300    | 성안                     |    341           |   202112 | 789      |          205 |    87.37 |       12   |   1.24 |     1087.5 |     2.07 |      680   | 1779.5 |         nan    | nan        | nan         | nan         | nan         | -10000 | -10000 | -10000 | -10000 | -10000 | -10000 | -10000 | -10000 | -10000 | -10000 |      1 |  -99999 |
